270,1724,7,议员米尔斯迪普
271,1713,7,拜瑞巴克大使
272,1715,7,厨师格鲁奥
273,1731,7,旅店老板斯密茨
274,5039,7,酒吧老板汉恩
275,1734,7,维特·沃特玛
276,4326,7,维克托·安特拉斯
277,1433,7,罗伯特·奥布斯
278,3268,7,萨拉·迪博雷恩
279,5082,7,摩根·匹斯特
284,2404,1,棕色马
285,617,7,鱼人
288,4325,7,基特斯
289,4328,7,亚伯克隆比
294,1689,7,治安官哈迦德
295,1291,7,旅店老板法雷
297,1756,7,管理员弗索姆
299,447,1,幼狼
300,655,7,扎克乌尔
302,915,6,盲眼玛丽
304,2346,3,梦魇
307,2409,1,杂色马
308,2402,1,黑马
311,4327,7,斯温·约根
313,3348,7,塞欧克瑞图斯
314,10487,6,伊莉莎
315,1562,6,斯塔文·密斯特曼托
325,4320,7,霍根·费伦斯
327,2299,7,金牙
328,1294,7,扎尔迪玛·维夫希尔特
329,453,4,土元素
330,8871,1,公主
331,1484,7,玛吉诺·仲马
332,1736,7,马迪亚斯·肖尔
334,6050,7,加塞尔佐格
335,497,2,森格
338,5080,7,马森·马克纳迪尔
340,5728,7,肯多尔·卡邦卡
341,1748,7,工头奥斯洛
342,1743,7,玛蒂·詹罗斯
343,3377,7,厨师布雷纳
344,1753,7,所罗门镇长
345,703,1,贝利格拉布
346,3370,7,酒吧老板丹尼尔
347,15099,7,格里兹尔
348,3359,7,泽姆·里瓦尔德
349,1826,7,基沙恩下士
352,5128,7,杜加尔·朗德瑞克
353,14944,7,安东尼奥斯·达特
358,247,1,森林狼
372,8089,7,卡姆·铁翎
374,4287,7,考格·旋轴
375,3344,7,女牧师安妮塔
376,1495,7,高阶牧师劳瑞娜
377,1295,7,女牧师洁塞塔
379,3367,7,达希
381,3360,7,码头管理员巴伦
382,3454,7,治安官马瑞斯
383,3273,7,贾森·玛瑟斯
384,3270,7,凯蒂·亨特
385,229,8,马
390,377,1,公主的随从
391,5243,7,老瞎眼
392,1279,6,葛瑞森船长
395,262,7,玛库斯
397,3383,7,莫甘斯
412,1693,6,缝合怪
415,3358,7,弗纳·奥斯古
416,4449,3,小鬼
417,850,3,地狱猎犬
422,506,7,鱼人食腐者
423,487,7,混血赤脊山豺狼人
424,551,7,赤脊山偷猎者
426,500,7,赤脊山蛮兵
428,490,1,恐鹫
429,491,7,暗皮巫师
430,10789,7,赤脊山秘法师
431,493,7,暗皮杀手
432,1887,7,暗皮蛮兵
433,275,7,暗皮豺狼人
434,275,7,疯狂的暗皮豺狼人
435,6044,7,黑石勇士
436,6039,7,黑石暗影法师
437,6037,7,黑石叛节者
440,6033,7,黑石步兵
441,387,2,黑龙雏龙
442,366,1,狼蛛
445,609,7,赤脊山突击队员
446,609,7,赤脊山猛击者
448,384,7,霍格
449,2344,7,迪菲亚拳匪
450,4420,7,迪菲亚叛节法师
452,383,7,河爪强盗
453,502,7,河爪秘法师
454,8871,1,幼年血牙野猪
456,486,7,小鱼人智者
458,757,7,打猎鱼人
459,3345,7,杜希拉·拉萨雷
460,1930,7,阿拉玛尔·格里姆
461,1469,7,德米赛特·克劳斯
462,507,1,乌尔图斯
464,2150,7,卫兵帕克
465,3266,7,酒吧老板杜宾斯
466,1688,7,马库斯·乔纳森将军
467,2311,7,迪菲亚叛徒
468,4310,7,城镇公告员
469,2593,7,多伦上尉
471,2541,1,母蜘蛛
472,175,7,费德菲尼尔
473,2074,7,收货人莫根
474,2359,7,迪菲亚流浪巫师
475,139,7,狗头人隧道工
476,163,7,狗头人地卜师
478,512,7,河爪豺狼人前锋
480,514,9,生锈的麦田傀儡
481,2333,7,迪菲亚拦路贼
482,3246,7,埃林·提亚斯
483,5546,7,伊莱恩·提亚斯
485,6034,7,黑石前锋
486,6043,7,萨瑞尔祖恩
487,2368,7,守卫者比亚伦
488,2371,7,守卫者维沃尔
489,2364,7,守卫者达菲欧德
490,2367,7,守卫者加瑞尔
491,3342,7,军需官刘易斯
494,2379,7,守夜人布克瑞斯
495,2391,7,守夜人基佛
499,2396,7,守夜人派格
500,374,7,河爪斥候
501,413,7,河爪草药师
502,4422,7,本尼·布兰科
503,10626,6,玛拉索姆公爵
504,2331,7,迪菲亚捕兽者
505,520,1,巨型狼蛛
506,383,7,利爪队长
507,11179,7,芬罗斯
510,525,4,水元素
511,828,6,疯狂的食尸鬼
513,1994,7,撒网鱼人
514,1288,7,铁匠阿古斯
515,441,7,鱼人袭击者
517,1079,7,鱼人智者
518,488,7,犹勒
519,540,7,斯拉克
520,652,7,布拉克
521,11412,1,鲁伯斯
522,21691,6,摩拉迪姆
523,3263,7,索尔
524,389,1,石皮野猪
525,903,1,癞皮狼
531,7550,6,骸骨魔
533,203,7,夜行织影狼人
534,11181,7,奈法鲁
539,958,1,小型结网毒蜘蛛
543,12749,7,纳雷塞特
544,5243,7,鱼人夜行者
545,5293,7,鱼人招潮者
547,3035,1,巨型血牙野猪
548,1079,7,鱼人小招潮者
550,2312,7,迪菲亚信使
565,802,1,疯狂的恐狼
568,662,7,暗皮战士
569,2541,1,绿色独行蛛
570,569,6,食脑者
572,1065,6,莱布里萨斯
573,548,9,死神4000型
574,963,1,纳拉克西斯
575,1405,4,火元素
576,2375,7,守夜人拉迪摩尔
578,391,7,鱼人斥候
579,550,7,暗皮刺客
580,551,7,赤脊山苦工
582,236,8,老马布兰契
583,184,7,迪菲亚伏击者
584,6041,7,卡松
587,4570,7,血顶战士
588,4575,7,血顶斥候
589,2338,7,迪菲亚抢劫者
590,2340,7,迪菲亚强夺者
594,2323,7,迪菲亚匪徒
595,4574,7,血顶猎人
596,3267,7,被洗脑的贵族
597,4579,7,血顶狂战士
598,308,7,迪菲亚矿工
599,2355,7,玛里莎·杜派格
603,10792,7,格瑞图斯
604,519,6,瘟疫食尸鬼
615,6040,7,黑石追踪者
616,821,1,查特
619,2329,7,迪菲亚咒术师
620,304,8,鸡
622,7109,7,地精工程师
623,11402,6,骷髅矿工
624,10630,6,亡灵挖掘者
625,829,6,亡灵爆破者
626,10628,6,工头希斯耐特
628,741,1,黑色破坏者
633,1571,7,艾莱尼·卡尔文
634,2316,7,迪菲亚监工
636,2314,7,迪菲亚黑衣卫兵
639,2029,7,艾德温·范克里夫
641,7111,7,地精木匠
642,1269,9,斯尼德的伐木机
643,7125,7,斯尼德
644,14403,7,拉克佐
645,1305,7,曲奇
646,2026,7,重拳先生
647,7113,7,绿皮队长
649,5004,10,桥梁工人德米崔
650,5005,10,桥梁工人杰斯
652,5007,10,桥梁工人马泰
656,2363,7,维尔德·蓟草
657,2347,7,迪菲亚海盗
658,1362,7,斯登·粗臂
659,589,1,艾伯格兰德
660,4581,7,血顶巫医
661,4338,7,乔纳森·卡尔文
663,2027,7,卡洛尔
664,221,7,本杰明·卡尔文
667,4632,7,劈颅战士
669,4628,7,劈颅猎人
670,4627,7,劈颅巫医
671,4580,7,血顶猎头者
672,4621,7,劈颅逐灵者
674,7202,7,风险投资公司露天矿工
675,7196,7,风险投资公司工头
676,7203,7,风险投资公司勘探员
677,7204,7,风险投资公司修理工
678,416,7,莫什奥格虐待者
679,536,7,莫什奥格萨满祭司
680,11569,7,莫什奥格领主
681,598,1,荆棘谷猛虎幼崽
682,320,1,荆棘谷猛虎
683,2437,1,猎豹幼崽
684,633,1,深喉猎豹
685,788,1,荆棘谷迅猛龙
686,788,1,鞭尾迅猛龙
687,11317,1,丛林捕猎者
688,12344,1,石喉蜥蜴
689,601,1,晶背蜥蜴
690,8797,1,冷眼蜥蜴
691,5561,4,次级水元素
694,4572,7,血顶掷斧者
696,4622,7,劈颅掷斧者
697,4573,7,血顶萨满祭司
698,320,1,血顶猛虎
699,4576,7,血顶兽王
701,4577,7,血顶秘法师
702,4571,7,血顶食腐者
703,492,7,范高雷中尉
704,11416,1,蓬毛森林狼
705,855,1,蓬毛幼狼
706,27502,7,霜鬃巨魔幼崽
707,606,7,石腭穴居人
708,607,1,小型峭壁野猪
709,655,7,莫什奥格好战者
710,6704,7,莫什奥格法师
711,603,7,阿尔多·泥爪
712,489,7,赤脊山鞭笞者
713,1355,7,巴尔林·霜锤
714,1363,7,塔林·锐眼
715,1410,7,赫米特·奈辛瓦里二世
716,1413,7,巴尼尔·石罐
717,1658,7,艾耶克·罗欧克
718,1659,7,埃尔加丁爵士
721,328,8,兔子
723,11568,7,莫什奥格屠夫
724,611,7,壮实的石腭怪
727,1598,7,铁炉堡巡山人
728,613,1,巴尔瑟拉
729,471,1,辛达尔
730,8472,1,泰希斯
731,616,1,虎王邦加拉什
732,983,7,鱼人潜伏者
733,4393,7,尤瓦中士
734,4398,7,布鲁斯下士
735,527,7,鱼人士兵
736,599,1,黑豹
737,7163,7,科博克
738,4664,7,列兵索尔森
739,4392,7,尼麦兹修士
740,9582,2,翠绿幼龙
741,621,2,睡梦雏龙
742,7863,2,绿色龙族
743,7974,2,龙族巡梦者
744,7903,2,绿色刃鳞龙人
745,7976,2,刃鳞龙人队长
746,625,2,刃鳞龙人长者
747,506,7,沼泽鱼人
750,1995,7,沼泽喷墨鱼人
751,391,7,沼泽食腐鱼人
752,386,7,沼泽鱼人智者
754,4660,7,叛军哨兵
755,628,7,泥泞失落者
756,633,1,劈颅黑豹
757,152,7,失落者渔夫
759,152,7,失落者猎人
760,628,7,失落定居者
761,4688,7,失落者先知
762,4688,7,失落寻隙者
763,10921,7,失落者酋长
764,2024,4,沼泽漫步者
765,9012,4,沼泽漫步者长老
766,697,4,纠缠恐兽
767,632,1,沼泽虎
768,633,1,暗影黑豹
769,336,1,死亡狼蛛
770,4396,7,卡雷布下士
771,7848,6,指挥官菲斯托姆
772,614,1,荆棘谷雌虎
773,7164,7,克拉兹克
775,4460,7,库尔森的密探
777,3366,7,艾米·达文波特
780,4616,7,劈颅秘法师
781,4635,7,劈颅猎头者
782,4625,7,劈颅斥候
783,4623,7,劈颅狂战士
784,4624,7,劈颅兽王
785,612,6,骷髅看守
786,1354,7,格瑞林·白须
787,7555,6,骷髅医师
789,3369,7,金伯利·海特
790,3363,7,卡伦·泰勒
791,3368,7,林塞·阿什洛克
793,3356,7,卡拉·亚当斯
794,338,7,玛特
795,338,7,马克
796,221,7,乔舒
797,338,7,布尔
798,221,7,所罗门
799,338,7,凯文
800,338,7,凯雷
801,262,7,艾瑞克
802,221,7,吉恩
804,257,7,丹纳
805,262,7,卡梅伦
806,338,7,约翰
807,252,7,丽莎
808,27505,7,冷酷的格瑞克尼尔
810,338,7,亚伦
811,221,7,乔斯
812,1745,7,奥玛·詹洛斯
813,637,7,库尔森上校
814,4455,7,玛尔苏斯中士
815,4451,7,书呆子赫罗德
818,11546,7,麦佐斯
819,3916,3,伊尔加拉的仆从
820,2374,7,哨兵瑞尔
821,2372,7,丹努文队长
822,1006,1,森林熊幼崽
823,2072,7,维里副队长
824,2441,7,迪菲亚掘地工
826,2389,7,守夜人詹恩
827,2395,7,守夜人摩卡斯基
828,2397,7,守夜人皮塔斯
829,3388,7,艾德林·怒流
830,342,1,沙行蟹
831,979,1,海行蟹
832,5327,4,尘魔
833,161,1,山狗首领
834,643,1,山狗
836,3406,7,德南·弗卡特
837,3401,7,布兰斯托克·卡德尔
840,2380,7,守夜人巴库斯
842,308,7,伐木工
843,3260,7,吉娜·马克葛瑞格
844,4416,7,安东尼奥·皮雷利
846,646,6,腐化的食尸鬼
847,338,7,内森
848,257,7,麦迪逊
849,252,7,雷切尔
850,257,7,伊伦
851,344,7,汉娜
853,1598,7,寒脊山巡山人
854,615,1,幼年丛林捕猎者
855,180,1,幼年荆棘谷迅猛龙
856,2571,1,幼年鞭尾迅猛龙
857,15114,7,杜纳尔·奥斯古德
858,2543,1,沼泽纺丝蛛
859,3453,7,卫兵伯尔顿
861,4497,7,斯通纳德斥候
862,4495,7,斯通纳德探险者
863,4499,7,斯通纳德猎人
864,4501,7,斯通纳德兽人
865,4506,7,斯通纳德寻路者
866,4503,7,斯通纳德步兵
867,4508,7,斯通纳德制图师
868,4551,7,斯通纳德萨满祭司
869,2366,7,守卫者多拉娜
870,2365,7,守卫者德尼
871,506,7,盐鳞战士
873,11293,7,盐鳞智者
874,2369,7,守卫者科瑞罗
875,391,7,盐鳞首领
876,2370,7,守卫者雷克
877,4920,7,盐鳞强盗
878,2373,7,哨兵加里安
879,1079,7,盐鳞猎人
880,3322,7,埃尔兰·杜德摩尔
881,3321,7,苏伦娜·凯尔东
883,347,8,鹿
885,2392,7,守夜人凯勒
886,2387,7,守夜人哈丁
887,2390,7,守夜人约丹
888,2384,7,守夜人道茨
889,415,7,裂拳食人魔
890,654,8,小鹿
891,326,7,裂拳控火者
892,11567,7,裂拳工头
893,4329,7,拉尔斯
894,3332,7,霍莫尔·斯通菲尔德
895,3395,7,索加斯·格瑞姆森
896,3339,7,维尔丹·莱弗特
898,657,7,夜行狼人
900,5009,7,拜里弗·科纳彻尔
903,3446,7,卫兵豪维
905,705,1,利齿狂鱼
906,3271,7,玛克西米利安·克洛文
907,15115,7,克拉斯·沃夫哈特
908,4488,7,弗洛拉·希沃温德
909,4279,7,迪菲亚夜贼
910,4281,7,迪菲亚附魔师
911,3343,7,莱尼·拜舍尔
912,3399,7,斯兰·库尔曼
913,1300,7,里瑞亚·杜拉克
914,1504,7,安德尔·杰曼
915,3351,7,乔里克·克里丹
916,3407,7,索姆·哈格林
917,1297,7,科瑞恩·塞尔留斯
918,1507,7,夜行者奥斯伯
920,1098,7,夜行堕落狼人
921,7198,7,风险投资公司伐木工
922,9571,1,淤泥蟹
923,246,1,黑色破坏者幼崽
925,3346,7,萨缪尔修士
926,3393,7,布罗莫斯·格鲁诺尔
927,1299,7,威尔海姆修士
928,1499,7,格雷森·沙东布瑞克公爵
930,368,1,小型黑寡妇蜘蛛
931,3364,7,艾蕾娜·斯托姆法瑟
932,3384,7,卫兵阿什洛克
933,3450,7,卫兵海特
934,3455,7,卫兵克拉克
935,3447,7,卫兵皮尔斯
936,3641,7,卫兵亚当斯
937,4443,7,库尔森丛林战士
938,4439,7,库尔森特种兵
939,4446,7,库尔森精英
940,4436,7,库尔森药草师
941,4444,7,库尔森精神医师
942,4450,7,库尔森巫医
943,4438,7,库尔森驯兽师
944,10216,7,玛瑞克·斯托纳尔
945,3391,7,雷布莱德·寒椅
946,27492,7,霜鬃巨魔新兵
947,10792,7,沉默的罗恩
948,137,6,腐烂者
949,545,1,食腐独行蛛
950,5243,7,沼泽空谈者
951,3253,7,帕克斯顿修士
952,3317,7,尼尔斯修士
954,1842,7,凯特·桑普森
955,3338,7,德·维里斯中士
956,3353,7,多林·桑布雷德
957,3354,7,丹恩·林德雷
958,3347,7,当恩·布赖特斯塔
959,5012,7,莫雷·艾伯雷恩
960,4336,7,冈德尔·索恩布什
963,3279,7,瑞尼尔副队长
976,320,1,库尔森战虎
977,599,1,库尔森战豹
978,4459,7,库尔森副首领
979,4454,7,库尔森暗影猎手
980,4562,7,格瑞穆纳尔
981,4561,7,哈塔什
982,4563,7,索尔塔什
983,4564,7,苏塔佐尔
984,4565,7,萨罗斯
985,4556,7,马尔罗什
986,4552,7,哈洛姆
987,4560,7,欧格鲁姆
988,4567,7,卡托什
989,4559,7,巴纳拉什
999,2398,7,守夜人罗伊斯
1000,2381,7,守夜人布洛伯格
1001,2388,7,守夜人哈金斯
1007,3199,7,藓皮豺狼人
1008,355,7,混血藓皮豺狼人
1009,3197,7,藓皮织雾者
1010,714,7,藓皮沼泽行者
1011,8598,7,藓皮捕兽者
1012,3196,7,藓皮蛮兵
1013,714,7,藓皮秘法师
1014,543,7,藓皮突击队员
1015,670,1,高地迅猛龙
1016,673,1,高地鞭尾龙
1017,649,1,高地镰爪龙
1018,180,1,高地刺喉龙
1019,788,1,老刺喉龙
1020,960,1,杂斑迅猛龙
1021,677,1,杂斑尖啸龙
1022,648,1,杂斑镰爪龙
1023,949,1,杂斑刺喉龙
1024,486,7,蓝腮鱼人
1025,983,7,蓝腮污水鱼人
1026,1305,7,蓝腮强盗
1027,506,7,蓝腮战士
1028,1079,7,蓝腮泥浆鱼人
1029,486,7,蓝腮智者
1030,360,10,黑色泥浆怪
1031,11138,10,红色软泥怪
1032,767,10,黑色软泥怪
1033,11139,10,残忍的软泥怪
1034,4916,7,龙喉袭击者
1035,4917,7,龙喉沼泽行者
1036,4919,7,龙喉百夫长
1037,4912,7,龙喉军官
1038,4924,7,龙喉暗影守卫
1039,713,4,沼泽定居者
1040,2023,4,沼泽爬行者
1041,2024,4,沼泽之王
1042,9583,2,红色雏龙
1043,956,2,迷路的雏龙
1044,8712,2,喷火雏龙
1045,363,2,红色龙人
1046,8312,2,红色龙族
1047,8313,2,红色刃鳞龙人
1048,716,2,刃鳞龙人副官
1049,8314,2,烈焰龙族
1050,8315,2,刃鳞皇家卫士
1051,825,7,黑铁矮人
1052,3490,7,黑铁破坏者
1053,3488,7,黑铁隧道工
1054,3487,7,黑铁爆破手
1057,4918,7,龙喉白骨守卫
1059,4634,7,残忍的安纳希克
1060,4633,7,死灵莫格
1061,4582,7,甘祖拉恩
1062,4584,7,可怕的奈兹里奥克
1063,7975,2,玉龙
1064,4368,7,格罗姆高卫兵
1065,204,7,河爪萨满祭司
1068,2740,7,高恩
1069,505,2,深红雏龙
1070,2151,7,菲尔顿副队长
1071,1671,7,布莱德·长须
1072,1673,7,罗戈·哈巴隆
1073,1672,7,阿什兰·暗石
1074,1675,7,莫特雷·加玛森
1075,1676,7,拉格·加玛森
1076,1401,7,麦琳·石纹
1077,1399,7,勘察员维尔加
1078,1402,7,奥莫尔·铁衣
1081,9010,4,泥沼之王
1082,807,1,盐齿鳄鱼
1083,1305,7,鱼人巡滩者
1084,814,1,小盐齿鳄鱼
1085,698,1,老年荆棘谷猛虎
1087,815,1,盐齿钳嘴鳄
1088,699,1,巨型淤泥蟹
1089,1628,7,巡山人库伯弗林特
1090,1629,7,巡山人沃尔班
1091,1625,7,巡山人格拉维戈
1092,1630,7,拉格弗斯上尉
1093,1685,7,主工程师辛德维尔七世
1094,7201,7,风险投资公司矿工
1095,7205,7,风险投资公司经理
1096,7197,7,风险投资公司地质学家
1097,7200,7,风险投资公司技工
1098,2394,7,守夜人摩兰特
1099,2386,7,守夜人吉尔文
1100,2400,7,守夜人塞金
1101,2401,7,守夜人萨耶尔
1103,1290,7,艾尔丁
1104,3397,7,格伦德尔·哈金
1105,1572,7,吉恩·角盔
1106,152,7,失落者厨师
1108,843,1,薄雾谷猩猩
1109,2305,1,碎尸鸟
1110,734,6,骷髅袭击者
1111,711,1,吸血捕猎者
1112,955,1,吸血寡妇
1114,845,1,丛林大猩猩
1115,726,7,石腭击颅者
1116,726,7,石腭伏击者
1117,726,7,石腭断骨者
1118,723,7,石腭碎脊者
1119,830,7,雪盲石腭怪
1120,27500,7,霜鬃巨魔
1121,27498,7,霜鬃雪行者
1122,27490,7,霜鬃剥皮者
1123,27464,7,霜鬃猎头者
1124,27496,7,霜鬃暗法师
1125,607,1,峭壁野猪
1126,381,1,大峭壁野猪
1127,744,1,老峭壁野猪
1128,8843,1,黑熊幼崽
1129,719,1,黑熊
1130,913,1,游荡的冰爪熊
1131,785,1,冬狼
1132,11422,1,狂暴的冬狼
1133,11416,1,饥饿的冬狼
1134,929,7,雪怪幼崽
1135,950,7,雪怪
1137,931,7,饥饿的雪怪
1138,604,1,雪狼
1139,1597,7,镇长埃罗恩·钝鼻
1140,11316,1,刺喉雌龙
1141,5073,7,安古斯·斯特恩
1142,11567,7,莫什奥格蛮兵
1144,610,7,莫什奥格巫医
1146,4389,7,维哈尔
1147,4371,7,哈格兰
1148,4377,7,耐里斯特
1149,4388,7,尤索克
1150,1039,1,淡水鳄
1151,2548,1,海鳄
1152,833,1,钳嘴鳄鱼
1153,1656,7,托瑞恩·方颔
1154,1596,7,马雷克·铁心
1155,1618,7,科尔特·托马森
1156,19826,7,维林·疾风
1157,3505,6,被诅咒的水手
1158,11372,6,被诅咒的水兵
1159,3512,6,大副斯涅利格
1160,3494,6,哈林多尔船长
1161,763,7,碎石穴居人
1162,764,7,碎石怪斥候
1163,160,7,碎石怪击颅者
1164,722,7,碎石怪断骨者
1165,160,7,碎石怪地卜师
1166,764,7,碎石怪先知
1167,722,7,碎石怪掘地工
1169,3456,7,黑铁叛军
1172,10913,7,坑道鼠歹徒
1173,365,7,坑道鼠斥候
1174,163,7,坑道鼠地卜师
1175,373,7,坑道鼠掘地工
1176,10912,7,坑道鼠征粮官
1177,2299,7,坑道鼠勘探员
1178,1122,7,莫格罗什食人魔
1179,6692,7,莫格罗什执行者
1180,14403,7,莫格罗什蛮兵
1181,1045,7,莫格罗什萨满祭司
1182,2070,7,安东修士
1183,1052,7,莫格罗什秘法师
1184,827,1,峭壁潜伏者
1185,520,1,林木潜伏者
1186,707,1,老黑熊
1187,1356,7,年轻的达瑞尔
1188,762,1,灰斑黑熊
1189,762,1,黑熊首领
1190,704,1,山猪
1191,3027,1,癞皮山猪
1192,1208,1,老山猪
1193,1004,1,洛克湖狂鱼
1194,410,1,山鹫
1195,827,1,森林潜伏者
1196,8840,1,冰爪熊
1197,763,7,碎石怪萨满祭司
1198,5014,7,拉里克·费恩
1199,748,1,雪豹幼崽
1200,4272,7,摩本特·费尔
1201,954,1,雪豹
1202,26,7,坑道鼠狗头人
1203,2399,7,守夜人萨瑞斯
1204,2382,7,守夜人考文
1205,1194,7,格劳姆格
1206,721,7,纳什尔
1207,721,7,布劳勒尔
1210,1054,7,卓克苏尔
1211,6921,7,麻疯侏儒
1212,5548,7,主教法席恩
1213,3278,7,高德瑞克·洛斯迦
1214,1821,7,奥德伦·科尔东
1215,3237,7,炼金师玛洛瑞
1216,9570,1,滩行蟹
1217,3460,7,戈罗林·钢眉
1218,3269,7,草药师博米洛伊
1222,870,7,黑铁工兵
1224,867,1,幼年蛇颈龙
1225,706,1,奥尔苏迪
1226,3429,7,马克萨恩·安沃尔
1227,14949,7,雷加尔·洛克尼尔
1228,10215,7,玛济斯·石衣
1229,3431,7,格兰尼斯·快斧
1231,3558,7,格瑞夫
1232,1622,7,阿扎尔·战锤
1233,14310,7,珊希斯·橡木*
1234,3436,7,霍格拉尔·巴坎
1236,373,7,狗头人掘地工
1237,3418,7,卡杉·莫格什
1238,3420,7,迦米利·霜甲
1239,1699,7,大副菲兹莫斯
1240,3425,7,伯兰·铁栏
1241,3422,7,托格努斯·燧火
1242,3461,7,卡尔·波兰
1243,3412,7,海格纳·重枪
1244,480,4,绿色守卫者雷希耶尔
1245,3513,7,考根·锻石
1246,10635,7,沃萨·布拉克塞尔
1247,3434,7,旅店老板贝尔姆
1249,3337,7,军需官哈德森
1250,3326,7,德拉克·林格雷
1251,3190,7,裂拳好战者
1252,1376,7,森内尔·白须
1253,1616,7,伽文神父
1254,1569,7,工头乔尼·石眉
1255,1623,7,勘察员吉恩
1256,3423,7,矿场主管瑟斯丁
1257,1431,7,凯德雷克·布舍尔
1258,9562,1,巨型黑色破坏者
1259,652,7,高布勒尔
1260,27504,7,霜鬃长老
1261,2790,7,维隆·冻石
1263,1981,7,亚尔林·冻石
1265,1651,7,鲁德拉·冻石
1266,1683,7,图德拉·马克格拉恩
1267,1684,7,拉格纳·雷酒
1268,3441,7,奥齐·电环
1269,3440,7,拉兹·滑链
1270,559,6,恶臭的食尸鬼
1271,1050,7,冰须
1273,3417,7,格劳恩·索姆温
1274,1655,7,参议员巴林·红石
1275,1444,7,凯拉·布舍尔
1276,1777,7,巡山人布洛克
1277,1784,7,巡山人加尼
1278,1804,7,巡山人斯特恩
1279,1783,7,巡山人弗林特
1280,1781,7,巡山人卓肯
1281,1812,7,巡山人扎恩
1282,1809,7,巡山人维克
1283,1793,7,巡山人卡米尔
1284,5072,7,大主教本尼迪塔斯
1285,1434,7,萨尔曼·穆比
1286,1440,7,艾德娜·穆比
1287,1448,7,玛尔达·维勒
1289,1429,7,冈瑟尔·维勒
1291,1439,7,卡拉·格兰治
1292,1449,7,马瑞斯·格兰治
1293,24544,7,阿姆博·卡什
1294,1423,7,奥德瑞克·摩尔
1295,1445,7,劳拉·摩尔
1296,1426,7,菲德尔·斯托弗
1297,1446,7,黎娜·斯图瓦
1298,1427,7,弗德瑞克·斯图瓦
1299,1447,7,利斯贝·斯涅德
1300,1432,7,劳伦斯·瑟尼德
1301,1443,7,朱莉安·加林纳
1302,1425,7,伯纳德·加姆
1303,1441,7,菲利希亚·加姆
1304,1487,7,达利安·辛格
1305,1490,7,扎雷·穆尔
